Product Name,Brand,Price,Picture,Description,THC content,CBD content,Flower type,Category
CBX: HIGHUASCA TERP SUGAR 1G,CANNABIOTIX,$45   1 gram,https://tymber-blaze-products.imgix.net/149daedf-257c-4122-99fa-7973a00f0647.jpeg?auto=format&ixlib=react-9.8.1&h=300,"A holy matrimony between cult classic White Walker OG and new school staple Cereal Milk this visionary cultivar delivers a powerfully moving next level experience. Gas heavy she delivers on the OG factor upfront while giving way to subtle hints of sweet vanilla. Tight dense nuggets with camo green coloring these resin rich buds sparkle with ancient magic. Flavors of old school kush and funk overpowers this enchanting smoke with a creeping effect that comes up slowly through the legs before expanding to your entire body. A euphoric tranquil and joyful high that will melt away the ego and reconnect you with the great mysteries of life - prepare to hop on the CBX bus for a long strange trip.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 795.05MG,CBD: 0.15MG,HYBRID,"Concentrates, New, Just In!"
Cali Heights: Watermelon Dreamz 1G Sauce,CALI HEIGHTS,$25   1 gram,https://tymber-blaze-products.imgix.net/e269c24e-8976-45f2-b265-c57048026539.jpg?auto=format&ixlib=react-9.8.1&h=300,"Watermelon Dreamz is more than just a tasty strain. It’s a relaxing companion that kicks your creativity into high gear before clearing your head so you can focus on all your best ideas. And of course, it tastes fantastic: Watermelon, berries, and a hint of fuelly spice to keep things interesting before you float off to deep relaxation and sweet dreams.

Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.",THC: 84.2%,,INDICA,"Concentrates, Exclusive"
Cali Heights: FSO Oil Syringe 1000MG,,$10   1.0 grams,https://tymber-blaze-products.imgix.net/RSO-cannabis-oil-syringe-5e4af4d8-be0a-4e6c-9edf-52b2d82295ab.jpeg?auto=format&ixlib=react-9.8.1&h=300,"FSO Oil - Full-spectrum oils are cannabis extracts that contain the full range of cannabinoids, terpenes, flavonoids, fatty acids, and phytonutrients that naturally occur in the cannabis plant.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 1000.0MG,,INDICA,"Concentrates, Exclusive"
CLSICS: TROPICANA CHERRY: LIVE ROSIN 1G,CLSICS,$50   1 gram,https://tymber-blaze-products.imgix.net/clsics-rosin-6b94563f-ff1f-42e3-9655-d6f4c65de366.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Trop Cherry (aka Tropicana Cherry, or Cherry Trop) is a modern marijuana strain from Relentless Genetics. Trop Cherry is a cross of Tropicana Cookies and Cherry Cookies f3. Trop Cherry smells like a dank tangerines and cherry, with a functional daytime high.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 71.4%,,SATIVA,"Concentrates, New, Fresh Drop, Just In!"
Cali Coastal Hash CO: Purple Afghan Kush 1G HASH,CALI COASTAL HASH CO,$22   1 gram,https://tymber-blaze-products.imgix.net/427613331_f3c5e3d6-c772-4605-a559-0318a77503eb-10c62f82-f46d-4933-8389-4cb6529ed79a.jpg?auto=format&ixlib=react-9.8.1&h=300,"An award-winning indica cultivar from Dinafem seeds, Purple Afghan Kush is a cross of Purple Kush and Bubba Kush. It offers notes of freshly sliced pineapple. Alongside its unique terpene profile, the strain offers deep relaxation without being completely overwhelming.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",,,INDICA,"Concentrates, Fresh Drop, Just In!"
Cali Coastal Hash CO: Moroccan Sugar 1G HASH,CALI COASTAL HASH CO,$22   1 gram,https://tymber-blaze-products.imgix.net/427613331_f3c5e3d6-c772-4605-a559-0318a77503eb-10c62f82-f46d-4933-8389-4cb6529ed79a.jpg?auto=format&ixlib=react-9.8.1&h=300,"Moroccan Kush is a hybrid weed strain made from a genetic cross between Moroccan Landrace F2 and Pakistani Landrace Kush F3. This strain is 50% sativa and 50% indica.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",,,HYBRID,"Concentrates, Just In!, Fresh Drop"
CANABOTANICA: LOG CABIN SUGAR 1G,CANABOTANICA,$25   1 gram,https://tymber-blaze-products.imgix.net/1689968081-canabotanica_-_thca_diamonds_-_log_cabin_1g-7fd11b7f-cd5e-4605-a4a1-49f4d17db7b4.jpg?auto=format&ixlib=react-9.8.1&h=300,"Log Cabin is a sativa weed strain made from a genetic cross between Lemon OGKB and Biker Kush. Log Cabin is 22% THC, making this strain an ideal choice for experienced cannabis consumers. Customers tell us Log Cabin effects include uplifted, euphoric, and relaxed. Medical",THC: 84.72%,,SATIVA,"Concentrates, Just In!"
22K: White Sherbert 1g Crumble,TWENTY TWO-K,$25   1 gram,https://tymber-blaze-products.imgix.net/white-sherb-375df3b8-ec78-4762-a544-beccdac5d4c0.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Relax into bliss with the 1g White Sherbet Crumble from Twenty 2k. This strain offers a well-balanced experience and delightful, creamy flavors that effortlessly melt away worries. The White Sherbet strain is a tasteful and distinct blend, combining the Sherbet Strain with The White.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 85.8%,CBD: 2.0%,INDICA,"Concentrates, Just In!, Fresh Drop"
22K: Lemon Cherry Gelato 1g Crumble,TWENTY TWO-K,$25   1 gram,https://tymber-blaze-products.imgix.net/Lemon-cherry-gelato-Medium-9f019a8d-49a4-4cb5-8cb9-0b15785edf58.jpeg?auto=format&ixlib=react-9.8.1&h=300,"From our partners indoor grow in Los Angeles, Lemon Cherry Gelato is a flavorful stress reliever perfect for chillin out and relaxing. Featuring aromas of lemon, berries and citrus.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 82.84%,CBD: 2.0%,INDICA,"Concentrates, Just In!, New"
Raw Garden: Foresight 1G Diamonds,RAW GARDEN,$40   1 gram,https://tymber-blaze-products.imgix.net/04b72406-270d-48fb-a9d8-cfdf369c18ec.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Foresight is a cross between The Vision x GG4. Consumers have described the taste as kush, sugary, and gas.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 809.4MG,CBD: 0.02%,INDICA,"Concentrates, Just In!, New"
Raw Garden: Sticky Fingers 1G Diamonds,RAW GARDEN,$40   1 gram,https://tymber-blaze-products.imgix.net/04b72406-270d-48fb-a9d8-cfdf369c18ec.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Sticky Fingers is a cross between Skywalker x Orange Cookies x Kosher Chem. Consumers have described the taste as orange, floral, and kush.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 846.8MG,CBD: 0.02%,INDICA,"Concentrates, New, Just In!"
Raw Garden: Space Fox 1G Diamonds,RAW GARDEN,$40   1 gram,https://tymber-blaze-products.imgix.net/04b72406-270d-48fb-a9d8-cfdf369c18ec.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Space Fox is a cross between Chemdogging x Citrus Sap x Chem Ape. Consumers have described the taste as tropical, kush, citrus.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 851.1MG,CBD: 0.02%,HYBRID,"Concentrates, Just In!, New"
Raw Gardens: Sour Delight 1G Diamonds,RAW GARDEN,$40   1 gram,https://tymber-blaze-products.imgix.net/04b72406-270d-48fb-a9d8-cfdf369c18ec.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Sour Delight is a cross between Sour Lights x Tropic Delight. Consumers have described the taste as floral, citrus, and menthol.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 851.5MG,CBD: 0.02%,SATIVA,"Concentrates, New, Just In!"
Raw Garden: Kick Flip OG 1G Diamonds,RAW GARDEN,$40   1 gram,https://tymber-blaze-products.imgix.net/04b72406-270d-48fb-a9d8-cfdf369c18ec.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Kick Flip OG is a cross between Kosher Cream #17 x Banana OG. Consumers have described the taste as banana, kush, and floral.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 840.7MG,CBD: 0.02%,INDICA,"Concentrates, Just In!, New"
CBX: Private Reserve OG Terp Sugar 1G,CANNABIOTIX,$45   1.0 grams,https://tymber-blaze-products.imgix.net/149daedf-257c-4122-99fa-7973a00f0647.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Cannabiotix Private Reserve OG Terp Sugar (also known as OG #18) is an Indica-Dominant hybrid descendant of OG Kush. This strain has notes of earth and diesel. The flower Cannabinoids are isolated and removed from plant material via extraction, agitation, and compression. Known for its sedative, and couch-locking effects, this reserve is perfect for a quiet night in, or post-workout rest. Concentrates have an immediate activation time and are generally used by experienced consumers. Cannabiotix is a boutique cannabis company founded by two experts who believe in the implementation of natural & sustainable growing techniques to develop & cultivate some of the most elite genetics in the cannabis industry. Cannabiotix has been able to evolve & hone their techniques to ensure they continuously deliver the best.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 82.4%,CBD: 0.11%,HYBRID,"Concentrates, Just In!, New"
